source,unit_id,unit_type,year,unit_date,unit_label,unit_url,n_items_total
The European Physical Journal C,epj_c_2002_v25_i4,journal_issue,2002,2002-11-01,"vol. 25, issue 4",https://doi.org/10.1140/epjc/s2002-01046-9,13
The European Physical Journal C,epj_c_2002_v26_i1,journal_issue,2002,2002-11-01,"vol. 26, issue 1",https://doi.org/10.1007/s10052-002-1013-z,16
The European Physical Journal C,epj_c_2002_v26_i2,journal_issue,2002,2002-12-01,"vol. 26, issue 2",https://doi.org/10.1140/epjc/s2002-01054-9,16
The European Physical Journal C,epj_c_2002_v27_i1,journal_issue,2002,2002-01-01,"vol. 27, issue 1",https://dial.uclouvain.be/pr/boreal/fr/object/boreal%3A71986,1
The European Physical Journal C,epj_c_2002_v27_i2,journal_issue,2002,2002-05-01,"vol. 27, issue 2",https://doi.org/10.1140/epjc/s2002-01101-7,1
The European Physical Journal C,epj_c_2003_01_batch,official_article_batch,2003,2003-01-01,article batch 2003-01,http://su.diva-portal.org/smash/record.jsf?pid=diva2:198289,3
The European Physical Journal C,epj_c_2003_v1_i1,journal_issue,2003,2003-07-08,"vol. -1, issue 1",https://doi.org/10.1140/epjcd/s2003-03-0121-6,1
The European Physical Journal C,epj_c_2003_v26_i3,journal_issue,2003,2003-01-01,"vol. 26, issue 3",https://doi.org/10.1140/epjc/s2002-01074-5,14
The European Physical Journal C,epj_c_2003_v26_i4,journal_issue,2003,2003-02-01,"vol. 26, issue 4",https://doi.org/10.1140/epjc/s2002-01084-3,10
The European Physical Journal C,epj_c_2003_v27_i1,journal_issue,2003,2003-01-24,"vol. 27, issue 1",https://doi.org/10.1140/epjc/s2002-01072-7,12
The European Physical Journal C,epj_c_2003_v27_i2,journal_issue,2003,2003-03-01,"vol. 27, issue 2",https://doi.org/10.1140/epjc/s2002-01099-8,12
The European Physical Journal C,epj_c_2003_v27_i3,journal_issue,2003,2003-04-01,"vol. 27, issue 3",https://doi.org/10.1140/epjc/s2002-01127-9,12
The European Physical Journal C,epj_c_2003_v27_i4,journal_issue,2003,2003-04-01,"vol. 27, issue 4",https://doi.org/10.1140/epjc/s2003-01136-2,13
The European Physical Journal C,epj_c_2003_v28_i1,journal_issue,2003,2003-05-01,"vol. 28, issue 1",https://doi.org/10.1140/epjc/s2003-01152-2,18
The European Physical Journal C,epj_c_2003_v28_i2,journal_issue,2003,2003-03-14,"vol. 28, issue 2",https://doi.org/10.1140/epjc/s2003-01166-8,10
The European Physical Journal C,epj_c_2003_v28_i3,journal_issue,2003,2003-06-01,"vol. 28, issue 3",https://doi.org/10.1140/epjc/s2003-01184-6,17
The European Physical Journal C,epj_c_2003_v28_i4,journal_issue,2003,2003-06-01,"vol. 28, issue 4",https://doi.org/10.1140/epjc/s2003-01196-2,12
The European Physical Journal C,epj_c_2003_v29_i1,journal_issue,2003,2003-01-01,"vol. 29, issue 1",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=200902232756453793,16
The European Physical Journal C,epj_c_2003_v29_i2,journal_issue,2003,2003-07-01,"vol. 29, issue 2",https://doi.org/10.1140/epjc/s2003-01212-7,12
The European Physical Journal C,epj_c_2003_v29_i3,journal_issue,2003,2003-01-01,"vol. 29, issue 3",http://jglobal.jst.go.jp/public/20090422/200902285494566563,15
The European Physical Journal C,epj_c_2003_v29_i4,journal_issue,2003,2003-08-01,"vol. 29, issue 4",https://doi.org/10.1140/epjc/s2003-01228-y,14
The European Physical Journal C,epj_c_2003_v30_i1,journal_issue,2003,2003-09-01,"vol. 30, issue 1",https://doi.org/10.1140/epjc/s2003-01257-6,12
The European Physical Journal C,epj_c_2003_v30_i2,journal_issue,2003,2003-09-01,"vol. 30, issue 2",https://doi.org/10.1140/epjc/s2003-01289-x,14
The European Physical Journal C,epj_c_2003_v30_i3,journal_issue,2003,2003-10-01,"vol. 30, issue 3",https://doi.org/10.1140/epjc/s2003-01288-y,13
The European Physical Journal C,epj_c_2003_v30_i4,journal_issue,2003,2003-10-01,"vol. 30, issue 4",https://doi.org/10.1140/epjc/s2003-01308-0,13
The European Physical Journal C,epj_c_2003_v31_i1,journal_issue,2003,2003-10-01,"vol. 31, issue 1",https://doi.org/10.1140/epjc/s2003-01320-4,10
The European Physical Journal C,epj_c_2003_v31_i2,journal_issue,2003,2003-11-01,"vol. 31, issue 2",https://doi.org/10.1140/epjc/s2003-01356-4,14
The European Physical Journal C,epj_c_2003_v31_i3,journal_issue,2003,2003-11-01,"vol. 31, issue 3",https://doi.org/10.1140/epjc/s2003-01371-5,12
The European Physical Journal C,epj_c_2003_v31_i4,journal_issue,2003,2003-12-01,"vol. 31, issue 4",https://doi.org/10.1140/epjc/s2003-01355-5,6
The European Physical Journal C,epj_c_2003_v32_i1,journal_issue,2003,2003-12-01,"vol. 32, issue 1",https://doi.org/10.1140/epjc/s2003-01383-1,13
The European Physical Journal C,epj_c_2003_v32_i3,journal_issue,2003,2003-01-01,"vol. 32, issue 3",https://doi.org/10.1140/epjc/s2003-01444-5,11
The European Physical Journal C,epj_c_2003_v32_is1,journal_issue,2003,2003-01-28,"vol. 32, issue S1",https://doi.org/10.1007/pl00022333,13
The European Physical Journal C,epj_c_2003_v32_is2,journal_issue,2003,2003-03-17,"vol. 32, issue S2",https://doi.org/10.1140/epjcd/s2003-01-005-5,4
The European Physical Journal C,epj_c_2003_v33_is1,journal_issue,2003,2003-08-19,"vol. 33, issue S1",https://doi.org/10.1140/epjcd/s2003-03-907-4,144
The European Physical Journal C,epj_c_2004_01_batch,official_article_batch,2004,2004-01-01,article batch 2004-01,https://core.ac.uk/display/85886809,2
The European Physical Journal C,epj_c_2004_v32_i2,journal_issue,2004,2004-01-01,"vol. 32, issue 2",https://doi.org/10.1140/epjc/s2003-01392-0,12
The European Physical Journal C,epj_c_2004_v32_i4,journal_issue,2004,2004-02-01,"vol. 32, issue 4",https://doi.org/10.1140/epjc/s2003-01526-4,12
The European Physical Journal C,epj_c_2004_v33_i1,journal_issue,2004,2004-03-01,"vol. 33, issue 1",https://doi.org/10.1140/epjc/s2003-01539-y,13
The European Physical Journal C,epj_c_2004_v33_i2,journal_issue,2004,2004-03-01,"vol. 33, issue 2",https://doi.org/10.1140/epjc/s2003-01575-7,8
The European Physical Journal C,epj_c_2004_v33_i3,journal_issue,2004,2004-03-01,"vol. 33, issue 3",https://doi.org/10.1140/epjc/s2004-01591-1,10
The European Physical Journal C,epj_c_2004_v33_i4,journal_issue,2004,2004-03-01,"vol. 33, issue 4",https://doi.org/10.1140/epjc/s2004-01593-y,10
The European Physical Journal C,epj_c_2004_v33_is1,journal_issue,2004,2004-01-08,"vol. 33, issue S1",https://doi.org/10.1140/epjcd/s2004-03-1580-y,150
The European Physical Journal C,epj_c_2004_v34_i1,journal_issue,2004,2004-05-01,"vol. 34, issue 1",https://doi.org/10.1140/epjc/s2004-01761-1,15
The European Physical Journal C,epj_c_2004_v34_i2,journal_issue,2004,2004-04-07,"vol. 34, issue 2",https://doi.org/10.1140/epjc/s2004-01782-8,13
The European Physical Journal C,epj_c_2004_v34_i3,journal_issue,2004,2004-03-22,"vol. 34, issue 3",https://doi.org/10.1140/epjc/s2004-01712-x,16
The European Physical Journal C,epj_c_2004_v34_i4,journal_issue,2004,2004-03-30,"vol. 34, issue 4",https://doi.org/10.1140/epjc/s2004-01710-0,10
The European Physical Journal C,epj_c_2004_v34_is1,journal_issue,2004,2004-07-01,"vol. 34, issue S1",https://doi.org/10.1140/epjcd/s2004-04-026-6,48
The European Physical Journal C,epj_c_2004_v35_i1,journal_issue,2004,2004-04-07,"vol. 35, issue 1",https://doi.org/10.1140/epjc/s2004-01777-5,11
The European Physical Journal C,epj_c_2004_v35_i2,journal_issue,2004,2004-04-30,"vol. 35, issue 2",https://doi.org/10.1140/epjc/s2004-01817-2,16
The European Physical Journal C,epj_c_2004_v35_i3,journal_issue,2004,2004-05-10,"vol. 35, issue 3",https://doi.org/10.1140/epjc/s2004-01780-x,12
The European Physical Journal C,epj_c_2004_v35_i4,journal_issue,2004,2004-05-25,"vol. 35, issue 4",https://doi.org/10.1140/epjc/s2004-01856-7,11
The European Physical Journal C,epj_c_2004_v36_i1,journal_issue,2004,2004-06-15,"vol. 36, issue 1",https://doi.org/10.1140/epjc/s2004-01871-8,14
The European Physical Journal C,epj_c_2004_v36_i2,journal_issue,2004,2004-06-23,"vol. 36, issue 2",https://doi.org/10.1140/epjc/s2004-01888-y,14
The European Physical Journal C,epj_c_2004_v36_i3,journal_issue,2004,2004-07-13,"vol. 36, issue 3",https://doi.org/10.1140/epjc/s2004-01874-5,13
The European Physical Journal C,epj_c_2004_v36_i4,journal_issue,2004,2004-07-27,"vol. 36, issue 4",https://doi.org/10.1140/epjc/s2004-01970-6,12
The European Physical Journal C,epj_c_2004_v37_i1,journal_issue,2004,2004-08-05,"vol. 37, issue 1",https://doi.org/10.1140/epjc/s2004-01946-6,9
The European Physical Journal C,epj_c_2004_v37_i2,journal_issue,2004,2004-08-11,"vol. 37, issue 2",https://doi.org/10.1140/epjc/s2004-01979-9,11
The European Physical Journal C,epj_c_2004_v37_i3,journal_issue,2004,2004-09-18,"vol. 37, issue 3",https://doi.org/10.1140/epjc/s2004-02002-5,12
The European Physical Journal C,epj_c_2004_v37_i4,journal_issue,2004,2004-10-01,"vol. 37, issue 4",https://doi.org/10.1140/epjc/s2004-01994-x,13
The European Physical Journal C,epj_c_2004_v38_i1,journal_issue,2004,2004-10-20,"vol. 38, issue 1",https://doi.org/10.1140/epjc/s2004-02007-0,12
The European Physical Journal C,epj_c_2004_v38_i2,journal_issue,2004,2004-11-08,"vol. 38, issue 2",https://doi.org/10.1140/epjc/s2004-02027-8,11
The European Physical Journal C,epj_c_2004_v38_i3,journal_issue,2004,2004-11-17,"vol. 38, issue 3",https://doi.org/10.1140/epjc/s2004-02015-0,14
The European Physical Journal C,epj_c_2004_v38_i4,journal_issue,2004,2004-11-30,"vol. 38, issue 4",https://doi.org/10.1140/epjc/s2004-02065-2,11
The European Physical Journal C,epj_c_2004_v39_i1,journal_issue,2004,2004-12-16,"vol. 39, issue 1",https://doi.org/10.1140/epjc/s2004-02063-4,10
The European Physical Journal C,epj_c_2004_v39_i2,journal_issue,2004,2004-12-21,"vol. 39, issue 2",https://doi.org/10.1140/epjc/s2004-02076-y,3
The European Physical Journal C,epj_c_2004_v39_is1,journal_issue,2004,2004-02-10,"vol. 39, issue S1",https://doi.org/10.1140/epjcd/s2004-01-001-3,4
The European Physical Journal C,epj_c_2004_v39_is2,journal_issue,2004,2004-03-10,"vol. 39, issue S2",https://doi.org/10.1140/epjcd/s2004-02-001-y,3
The European Physical Journal C,epj_c_2004_v39_is3,journal_issue,2004,2004-03-29,"vol. 39, issue S3",https://doi.org/10.1140/epjcd/s2004-01-006-x,5
The European Physical Journal C,epj_c_2005_01_batch,official_article_batch,2005,2005-01-01,article batch 2005-01,https://www.iris.unisa.it/handle/11386/1064653,1
The European Physical Journal C,epj_c_2005_v39_i1,journal_issue,2005,2005-01-01,"vol. 39, issue 1",https://jglobal.jst.go.jp/en/detail?JGLOBAL_ID=200902268901589270,1
The European Physical Journal C,epj_c_2005_v39_i2,journal_issue,2005,2005-01-11,"vol. 39, issue 2",https://doi.org/10.1140/epjc/s2004-02084-y,10
The European Physical Journal C,epj_c_2005_v39_i3,journal_issue,2005,2005-01-13,"vol. 39, issue 3",https://doi.org/10.1140/epjc/s2004-02096-7,8
The European Physical Journal C,epj_c_2005_v39_i4,journal_issue,2005,2005-01-20,"vol. 39, issue 4",https://doi.org/10.1140/epjc/s2004-02036-7,12
The European Physical Journal C,epj_c_2005_v39_is1,journal_issue,2005,2005-02-01,"vol. 39, issue S1",https://doi.org/10.1140/epjcd/s2004-01-010-2,2
The European Physical Journal C,epj_c_2005_v39_is2,journal_issue,2005,2005-02-01,"vol. 39, issue S2",https://doi.org/10.1140/epjcd/s2004-02-003-9,2
The European Physical Journal C,epj_c_2005_v40_i1,journal_issue,2005,2005-02-03,"vol. 40, issue 1",https://doi.org/10.1140/epjc/s2005-02118-0,11
The European Physical Journal C,epj_c_2005_v40_i2,journal_issue,2005,2005-02-14,"vol. 40, issue 2",https://doi.org/10.1140/epjc/s2005-02133-1,13
The European Physical Journal C,epj_c_2005_v40_i3,journal_issue,2005,2005-03-02,"vol. 40, issue 3",https://doi.org/10.1140/epjc/s2005-02120-6,11
The European Physical Journal C,epj_c_2005_v40_i4,journal_issue,2005,2005-03-04,"vol. 40, issue 4",https://doi.org/10.1140/epjc/s2005-02135-y,14
The European Physical Journal C,epj_c_2005_v40_is1,journal_issue,2005,2005-03-02,"vol. 40, issue S1",https://doi.org/10.1140/epjcd/s2005-02-003-3,5
The European Physical Journal C,epj_c_2005_v40_is2,journal_issue,2005,2005-02-22,"vol. 40, issue S2",https://doi.org/10.1140/epjcd/s2005-03-003-y,4
The European Physical Journal C,epj_c_2005_v41_i1,journal_issue,2005,2005-04-11,"vol. 41, issue 1",https://doi.org/10.1140/epjc/s2005-02169-1,1
The European Physical Journal C,epj_c_2005_v41_i2,journal_issue,2005,2005-03-15,"vol. 41, issue 2",https://doi.org/10.1140/epjc/s2005-02181-5,14
The European Physical Journal C,epj_c_2005_v41_i3,journal_issue,2005,2005-04-20,"vol. 41, issue 3",https://doi.org/10.1140/epjc/s2005-02205-2,15
The European Physical Journal C,epj_c_2005_v41_i4,journal_issue,2005,2005-05-17,"vol. 41, issue 4",https://doi.org/10.1140/epjc/s2005-02250-9,7
The European Physical Journal C,epj_c_2005_v41_is1,journal_issue,2005,2005-04-21,"vol. 41, issue S1",https://doi.org/10.1140/epjcd/s2005-01-001-9,1
The European Physical Journal C,epj_c_2005_v41_is2,journal_issue,2005,2005-04-27,"vol. 41, issue S2",https://doi.org/10.1140/epjcd/s2005-02-006-0,3
The European Physical Journal C,epj_c_2005_v42_i1,journal_issue,2005,2005-05-17,"vol. 42, issue 1",https://doi.org/10.1140/epjc/s2005-02251-8,13
The European Physical Journal C,epj_c_2005_v42_i2,journal_issue,2005,2005-06-07,"vol. 42, issue 2",https://doi.org/10.1140/epjc/s2005-02283-0,10
The European Physical Journal C,epj_c_2005_v42_i3,journal_issue,2005,2005-06-21,"vol. 42, issue 3",https://doi.org/10.1140/epjc/s2005-02285-x,13
The European Physical Journal C,epj_c_2005_v42_i4,journal_issue,2005,2005-07-07,"vol. 42, issue 4",https://doi.org/10.1140/epjc/s2005-02303-1,12
The European Physical Journal C,epj_c_2005_v43_i1_4,journal_issue,2005,2005-03-15,"vol. 43, issue 1-4",https://doi.org/10.1140/epjc/s2005-02161-9,74
The European Physical Journal C,epj_c_2005_v43_i40547,journal_issue,2005,2005-01-01,"vol. 43, issue 40547",http://www.irgrid.ac.cn/handle/1471x/452013,1
The European Physical Journal C,epj_c_2005_v44_i1,journal_issue,2005,2005-07-26,"vol. 44, issue 1",https://doi.org/10.1140/epjc/s2005-02342-6,13
The European Physical Journal C,epj_c_2005_v44_i2,journal_issue,2005,2005-08-29,"vol. 44, issue 2",https://doi.org/10.1140/epjc/s2005-02357-y,17
The European Physical Journal C,epj_c_2005_v44_i3,journal_issue,2005,2005-09-19,"vol. 44, issue 3",https://doi.org/10.1140/epjc/s2005-02355-1,14
The European Physical Journal C,epj_c_2005_v44_i4,journal_issue,2005,2005-09-26,"vol. 44, issue 4",https://doi.org/10.1140/epjc/s2005-02273-2,17
The European Physical Journal C,epj_c_2005_v44_is1,journal_issue,2005,2005-09-14,"vol. 44, issue S1",https://doi.org/10.1140/epjcd/s2005-03-005-9,3
The European Physical Journal C,epj_c_2005_v44_is2,journal_issue,2005,2005-11-22,"vol. 44, issue S2",https://doi.org/10.1140/epjcd/s2005-02-011-3,1
The European Physical Journal C,epj_c_2005_v44_is3,journal_issue,2005,2005-10-01,"vol. 44, issue S3",https://doi.org/10.1140/epjcd/s2005-03-006-8,1
The European Physical Journal C,epj_c_2005_v45_i1,journal_issue,2005,2005-10-13,"vol. 45, issue 1",https://doi.org/10.1140/epjc/s2005-02403-x,21
The European Physical Journal C,epj_c_2005_v45_i2,journal_issue,2005,2005-11-23,"vol. 45, issue 2",https://doi.org/10.1140/epjc/s2005-02408-5,22
The European Physical Journal C,epj_c_2005_v45_i3,journal_issue,2005,2005-12-20,"vol. 45, issue 3",https://doi.org/10.1140/epjc/s2005-02437-0,9
The European Physical Journal C,epj_c_2006_v45_i3,journal_issue,2006,2006-01-04,"vol. 45, issue 3",https://doi.org/10.1140/epjc/s2005-02451-2,11
The European Physical Journal C,epj_c_2006_v46_i1,journal_issue,2006,2006-01-01,"vol. 46, issue 1",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=200902280876855555,23
The European Physical Journal C,epj_c_2006_v46_i2,journal_issue,2006,2006-03-11,"vol. 46, issue 2",https://doi.org/10.1140/epjc/s2006-02482-1,26
The European Physical Journal C,epj_c_2006_v46_i3,journal_issue,2006,2006-03-30,"vol. 46, issue 3",https://doi.org/10.1140/epjc/s2006-02508-8,21
The European Physical Journal C,epj_c_2006_v46_is1,journal_issue,2006,2006-04-18,"vol. 46, issue S1",https://doi.org/10.1140/epjcd/s2006-02-001-y,4
The European Physical Journal C,epj_c_2006_v46_is2,journal_issue,2006,2006-07-27,"vol. 46, issue S2",https://doi.org/10.1140/epjcd/s2006-03-003-5,4
The European Physical Journal C,epj_c_2006_v47_i1,journal_issue,2006,2006-04-18,"vol. 47, issue 1",https://doi.org/10.1140/epjc/s2006-02537-3,25
The European Physical Journal C,epj_c_2006_v47_i2,journal_issue,2006,2006-05-18,"vol. 47, issue 2",https://doi.org/10.1140/epjc/s2006-02570-2,23
The European Physical Journal C,epj_c_2006_v47_i3,journal_issue,2006,2006-06-26,"vol. 47, issue 3",https://doi.org/10.1140/epjc/s2006-02585-7,25
The European Physical Journal C,epj_c_2006_v48_i1,journal_issue,2006,2006-06-30,"vol. 48, issue 1",https://doi.org/10.1140/epjc/s2006-02599-1,28
The European Physical Journal C,epj_c_2006_v48_i2,journal_issue,2006,2006-10-18,"vol. 48, issue 2",https://doi.org/10.1140/epjc/s10052-006-0034-4,33
The European Physical Journal C,epj_c_2006_v48_i3,journal_issue,2006,2006-10-23,"vol. 48, issue 3",https://doi.org/10.1140/epjc/s10052-006-0035-3,12
The European Physical Journal C,epj_c_2006_v49_i1,journal_issue,2006,2006-10-20,"vol. 49, issue 1",https://doi.org/10.1140/epjc/s10052-006-0056-y,67
The European Physical Journal C,epj_c_2006_v49_i2,journal_issue,2006,2006-09-28,"vol. 49, issue 2",https://doi.org/10.1140/epjc/s10052-006-0043-3,17
The European Physical Journal C,epj_c_2006_v49_i3,journal_issue,2006,2006-11-14,"vol. 49, issue 3",https://doi.org/10.1140/epjc/s10052-006-0131-4,23
The European Physical Journal C,epj_c_2006_v49_i4,journal_issue,2006,2006-12-18,"vol. 49, issue 4",https://doi.org/10.1140/epjc/s10052-006-0174-6,1
The European Physical Journal C,epj_c_2007_v49_i1,journal_issue,2007,2007-01-01,"vol. 49, issue 1",https://doi.org/10.1140/epjc/s10052-006-0190-6,1
The European Physical Journal C,epj_c_2007_v49_i2,journal_issue,2007,2007-01-01,"vol. 49, issue 2",https://doi.org/10.1140/epjc/s10052-006-0185-3,2
The European Physical Journal C,epj_c_2007_v49_i3,journal_issue,2007,2007-01-08,"vol. 49, issue 3",https://doi.org/10.1140/epjc/s10052-006-0163-9,2
The European Physical Journal C,epj_c_2007_v49_i4,journal_issue,2007,2007-01-05,"vol. 49, issue 4",https://doi.org/10.1140/epjc/s10052-006-0169-3,17
The European Physical Journal C,epj_c_2007_v50_i1,journal_issue,2007,2007-01-18,"vol. 50, issue 1",https://doi.org/10.1140/epjc/s10052-006-0192-4,16
The European Physical Journal C,epj_c_2007_v50_i2,journal_issue,2007,2007-01-25,"vol. 50, issue 2",https://doi.org/10.1140/epjc/s10052-006-0201-7,17
The European Physical Journal C,epj_c_2007_v50_i3,journal_issue,2007,2007-02-03,"vol. 50, issue 3",https://doi.org/10.1140/epjc/s10052-007-0213-y,25
The European Physical Journal C,epj_c_2007_v50_i4,journal_issue,2007,2007-03-05,"vol. 50, issue 4",https://doi.org/10.1140/epjc/s10052-007-0236-4,26
The European Physical Journal C,epj_c_2007_v51_i1,journal_issue,2007,2007-03-27,"vol. 51, issue 1",https://doi.org/10.1140/epjc/s10052-007-0268-9,21
The European Physical Journal C,epj_c_2007_v51_i2,journal_issue,2007,2007-05-02,"vol. 51, issue 2",https://doi.org/10.1140/epjc/s10052-007-0303-x,14
The European Physical Journal C,epj_c_2007_v51_i3,journal_issue,2007,2007-05-02,"vol. 51, issue 3",https://doi.org/10.1140/epjc/s10052-007-0308-5,22
The European Physical Journal C,epj_c_2007_v51_i4,journal_issue,2007,2007-06-11,"vol. 51, issue 4",https://doi.org/10.1140/epjc/s10052-007-0329-0,25
The European Physical Journal C,epj_c_2007_v52_i1,journal_issue,2007,2007-07-13,"vol. 52, issue 1",https://doi.org/10.1140/epjc/s10052-007-0354-z,21
The European Physical Journal C,epj_c_2007_v52_i2,journal_issue,2007,2007-07-30,"vol. 52, issue 2",https://doi.org/10.1140/epjc/s10052-007-0369-5,21
The European Physical Journal C,epj_c_2007_v52_i3,journal_issue,2007,2007-09-07,"vol. 52, issue 3",https://doi.org/10.1140/epjc/s10052-007-0405-5,24
The European Physical Journal C,epj_c_2007_v52_i4,journal_issue,2007,2007-10-08,"vol. 52, issue 4",https://doi.org/10.1140/epjc/s10052-007-0426-0,18
The European Physical Journal C,epj_c_2007_v53_i1,journal_issue,2007,2007-10-15,"vol. 53, issue 1",https://doi.org/10.1140/epjc/s10052-007-0432-2,16
The European Physical Journal C,epj_c_2007_v53_i2,journal_issue,2007,2007-11-08,"vol. 53, issue 2",https://doi.org/10.1140/epjc/s10052-007-0450-0,12
The European Physical Journal C,epj_c_2007_v53_i3,journal_issue,2007,2007-11-14,"vol. 53, issue 3",https://doi.org/10.1140/epjc/s10052-007-0458-5,13
The European Physical Journal C,epj_c_2007_v53_i4,journal_issue,2007,2007-12-06,"vol. 53, issue 4",https://doi.org/10.1140/epjc/s10052-007-0473-6,15
The European Physical Journal C,epj_c_2008_v53_i4,journal_issue,2008,2008-01-07,"vol. 53, issue 4",https://doi.org/10.1140/epjc/s10052-007-0501-6,6
The European Physical Journal C,epj_c_2008_v54_i1,journal_issue,2008,2008-01-07,"vol. 54, issue 1",https://doi.org/10.1140/epjc/s10052-007-0498-x,11
The European Physical Journal C,epj_c_2008_v54_i2,journal_issue,2008,2008-01-08,"vol. 54, issue 2",https://doi.org/10.1140/epjc/s10052-007-0507-0,18
The European Physical Journal C,epj_c_2008_v54_i3,journal_issue,2008,2008-01-30,"vol. 54, issue 3",https://doi.org/10.1140/epjc/s10052-008-0534-5,17
The European Physical Journal C,epj_c_2008_v54_i4,journal_issue,2008,2008-02-06,"vol. 54, issue 4",https://doi.org/10.1140/epjc/s10052-008-0540-7,16
The European Physical Journal C,epj_c_2008_v55_i1,journal_issue,2008,2008-01-01,"vol. 55, issue 1",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=200902286078912114,17
The European Physical Journal C,epj_c_2008_v55_i2,journal_issue,2008,2008-03-07,"vol. 55, issue 2",https://doi.org/10.1140/epjc/s10052-008-0562-1,16
The European Physical Journal C,epj_c_2008_v55_i3,journal_issue,2008,2008-04-28,"vol. 55, issue 3",https://doi.org/10.1140/epjc/s10052-008-0596-4,18
The European Physical Journal C,epj_c_2008_v55_i4,journal_issue,2008,2008-05-15,"vol. 55, issue 4",https://doi.org/10.1140/epjc/s10052-008-0610-x,14
The European Physical Journal C,epj_c_2008_v56_i1,journal_issue,2008,2008-06-02,"vol. 56, issue 1",https://doi.org/10.1140/epjc/s10052-008-0628-0,20
The European Physical Journal C,epj_c_2008_v56_i2,journal_issue,2008,2008-06-26,"vol. 56, issue 2",https://doi.org/10.1140/epjc/s10052-008-0643-1,10
The European Physical Journal C,epj_c_2008_v56_i3,journal_issue,2008,2008-07-07,"vol. 56, issue 3",https://doi.org/10.1140/epjc/s10052-008-0656-9,13
The European Physical Journal C,epj_c_2008_v56_i4,journal_issue,2008,2008-07-28,"vol. 56, issue 4",https://doi.org/10.1140/epjc/s10052-008-0677-4,16
The European Physical Journal C,epj_c_2008_v57_i1_2,journal_issue,2008,2008-09-01,"vol. 57, issue 1-2",https://doi.org/10.1140/epjc/s10052-008-0715-2,4
The European Physical Journal C,epj_c_2008_v57_i3,journal_issue,2008,2008-01-01,"vol. 57, issue 3",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=200902234137116556,17
The European Physical Journal C,epj_c_2008_v57_i4,journal_issue,2008,2008-08-27,"vol. 57, issue 4",https://doi.org/10.1140/epjc/s10052-008-0699-y,16
The European Physical Journal C,epj_c_2008_v58_i1,journal_issue,2008,2008-09-23,"vol. 58, issue 1",https://doi.org/10.1140/epjc/s10052-008-0722-3,15
The European Physical Journal C,epj_c_2008_v58_i2,journal_issue,2008,2008-09-24,"vol. 58, issue 2",https://doi.org/10.1140/epjc/s10052-008-0721-4,16
The European Physical Journal C,epj_c_2008_v58_i3,journal_issue,2008,2008-10-23,"vol. 58, issue 3",https://doi.org/10.1140/epjc/s10052-008-0771-7,15
The European Physical Journal C,epj_c_2008_v58_i4,journal_issue,2008,2008-11-05,"vol. 58, issue 4",https://doi.org/10.1140/epjc/s10052-008-0785-1,10
The European Physical Journal C,epj_c_2008_v59_i1,journal_issue,2008,2008-11-19,"vol. 59, issue 1",https://doi.org/10.1140/epjc/s10052-008-0796-y,9
The European Physical Journal C,epj_c_2008_v59_i2,journal_issue,2008,2008-09-03,"vol. 59, issue 2",https://doi.org/10.1140/epjc/s10052-008-0707-2,16
The European Physical Journal C,epj_c_2008_v59_i3,journal_issue,2008,2008-11-26,"vol. 59, issue 3",https://doi.org/10.1140/epjc/s10052-008-0808-y,11
The European Physical Journal C,epj_c_2008_v59_i4,journal_issue,2008,2008-12-03,"vol. 59, issue 4",https://doi.org/10.1140/epjc/s10052-008-0815-z,9
The European Physical Journal C,epj_c_2008_v60_i1,journal_issue,2008,2008-12-12,"vol. 60, issue 1",https://doi.org/10.1140/epjc/s10052-008-0821-1,1
The European Physical Journal C,epj_c_2008_v61_i4,journal_issue,2008,2008-12-04,"vol. 61, issue 4",https://doi.org/10.1140/epjc/s10052-008-0824-y,8
The European Physical Journal C,epj_c_2008_v62_i1,journal_issue,2008,2008-12-17,"vol. 62, issue 1",https://doi.org/10.1140/epjc/s10052-008-0840-y,1
The European Physical Journal C,epj_c_2009_01_batch,official_article_batch,2009,2009-01-01,article batch 2009-01,http://adsabs.harvard.edu/abs/2009EPJC...60..359A,3
The European Physical Journal C,epj_c_2009_v18_i4,journal_issue,2009,2009-01-01,"vol. 18, issue 4",http://www.osti.gov/scitech/biblio/1036633-large-scale-mass-table-calculations,1
The European Physical Journal C,epj_c_2009_v59_i2,journal_issue,2009,2009-01-01,"vol. 59, issue 2",https://doi.org/10.1140/epjc/s10052-008-0830-0,5
The European Physical Journal C,epj_c_2009_v59_i3,journal_issue,2009,2009-01-14,"vol. 59, issue 3",https://doi.org/10.1140/epjc/s10052-008-0857-2,1
The European Physical Journal C,epj_c_2009_v59_i4,journal_issue,2009,2009-01-07,"vol. 59, issue 4",https://doi.org/10.1140/epjc/s10052-008-0846-5,8
The European Physical Journal C,epj_c_2009_v60_i1,journal_issue,2009,2009-01-08,"vol. 60, issue 1",https://doi.org/10.1140/epjc/s10052-008-0855-4,14
The European Physical Journal C,epj_c_2009_v60_i2,journal_issue,2009,2009-02-03,"vol. 60, issue 2",https://doi.org/10.1140/epjc/s10052-009-0870-0,16
