source,unit_id,unit_type,year,date,unit_label,title,authors,doi,pmid,pmcid,openalex_id,cited_by_count,referenced_works_count,oa_status,landing_page_url,candidate_pdf_urls,field_match,field_match_evidence
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-02,vol11_issue10,Biofilm Formation Mechanisms of Pseudomonas aeruginosa Predicted via Genome-Scale Kinetic Models of Bacterial Metabolism,Francisco G Vital-Lopez; Jaques Reifman; Anders Wallqvist,10.1371/journal.pcbi.1004452,26431398,,https://openalex.org/W1829180632,74,54,gold,https://doi.org/10.1371/journal.pcbi.1004452,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004452&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-16,vol11_issue10,Quantitative Live Imaging of Human Embryonic Stem Cell Derived Neural Rosettes Reveals Structure-Function Dynamics Coupled to Cortical Development,Omer Ziv; Assaf Zaritsky; Yakey Yaffe; Naresh Mutukula; Reuven Edri; Yechiel Elkabetz,10.1371/journal.pcbi.1004453,26473351,,https://openalex.org/W2111045809,31,37,gold,https://doi.org/10.1371/journal.pcbi.1004453,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004453&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-27,vol11_issue10,DynaFace: Discrimination between Obligatory and Non-obligatory Protein-Protein Interactions Based on the Complex’s Dynamics,Seren Soner; Pemra Özbek; José Ignacio Garzón; Nir Ben‐Tal; Türkan Haliloǧlu,10.1371/journal.pcbi.1004461,26506003,,https://openalex.org/W2116811279,14,86,gold,https://doi.org/10.1371/journal.pcbi.1004461,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004461&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-20,vol11_issue10,The Impact of Different Sources of Fluctuations on Mutual Information in Biochemical Networks,Michael Chevalier; Ophelia S. Venturelli; Hana El‐Samad,10.1371/journal.pcbi.1004462,26484538,,https://openalex.org/W2167284829,11,31,gold,https://doi.org/10.1371/journal.pcbi.1004462,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004462&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-14,vol11_issue10,"Efficient ""Shotgun"" Inference of Neural Connectivity from Highly Sub-sampled Activity Data",Daniel Soudry; Suraj Prasad Keshri; Patrick Stinson; Min-hwan Oh; Garud Iyengar; Liam Paninski,10.1371/journal.pcbi.1004464,26465147,,https://openalex.org/W2116804672,54,70,gold,https://doi.org/10.1371/journal.pcbi.1004464,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004464&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-05,vol11_issue10,Genome-Wide Detection and Analysis of Multifunctional Genes,Yuri Pritykin; Dario Ghersi; Mona Singh,10.1371/journal.pcbi.1004467,26436655,,https://openalex.org/W2192310960,45,68,gold,https://doi.org/10.1371/journal.pcbi.1004467,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004467&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-12,vol11_issue10,Comprehensive Meta-analysis of Ontology Annotated 16S rRNA Profiles Identifies Beta Diversity Clusters of Environmental Bacterial Communities,Andreas Henschel; Muhammad Zohaib Anwar; Vimitha Manohar,10.1371/journal.pcbi.1004468,26458130,,https://openalex.org/W1844490078,25,50,gold,https://doi.org/10.1371/journal.pcbi.1004468,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004468&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-27,vol11_issue10,pMD-Membrane: A Method for Ligand Binding Site Identification in Membrane-Bound Proteins,Priyanka Prakash; Abdallah Sayyed–Ahmad; Alemayehu A. Gorfe,10.1371/journal.pcbi.1004469,26506102,,https://openalex.org/W2152230622,36,77,gold,https://doi.org/10.1371/journal.pcbi.1004469,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004469&type=printable | https://figshare.com/articles/dataset/_pMD_Membrane_A_Method_for_Ligand_Binding_Site_Identification_in_Membrane_Bound_Proteins_/1586939,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-08,vol11_issue10,An Adapting Auditory-motor Feedback Loop Can Contribute to Generating Vocal Repetition,Jason D. Wittenbach; Kristofer E. Bouchard; Michael S. Brainard; Dezhe Z. Jin,10.1371/journal.pcbi.1004471,26448054,,https://openalex.org/W2105203940,33,98,gold,https://doi.org/10.1371/journal.pcbi.1004471,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004471&type=printable | https://arxiv.org/pdf/1501.00527,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-07,vol11_issue10,"Ligand Discovery for the Alanine-Serine-Cysteine Transporter (ASCT2, SLC1A5) from Homology Modeling and Virtual Screening",Claire Colas; Christof Grewer; Nicholas Otte; Armanda Gameiro; Thomas Albers; Kurnvir Singh; Helen Shere; Massimiliano Bonomi; et al.,10.1371/journal.pcbi.1004477,26444490,,https://openalex.org/W1832385088,69,65,gold,https://doi.org/10.1371/journal.pcbi.1004477,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004477&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-29,vol11_issue10,Dendritic Pooling of Noisy Threshold Processes Can Explain Many Properties of a Collision-Sensitive Visual Neuron,Matthias S. Keil,10.1371/journal.pcbi.1004479,26513150,,https://openalex.org/W2167428285,15,41,gold,https://doi.org/10.1371/journal.pcbi.1004479,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004479&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-27,vol11_issue10,A Virtual Mixture Approach to the Study of Multistate Equilibrium: Application to Constant pH Simulation in Explicit Water,Xiongwu Wu; Bernard R. Brooks,10.1371/journal.pcbi.1004480,26506245,,https://openalex.org/W1842932603,15,59,gold,https://doi.org/10.1371/journal.pcbi.1004480,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004480&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-26,vol11_issue10,Sensorimotor Model of Obstacle Avoidance in Echolocating Bats,Dieter Vanderelst; Marc W. Holderied; Herbert Peremans,10.1371/journal.pcbi.1004484,26502063,,https://openalex.org/W2126239658,42,108,gold,https://doi.org/10.1371/journal.pcbi.1004484,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004484&type=printable | https://research-information.bris.ac.uk/ws/files/78343487/journal.pcbi.1004484.PDF,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-20,vol11_issue10,"The Shape of an Auxin Pulse, and What It Tells Us about the Transport Mechanism",Graeme Mitchison,10.1371/journal.pcbi.1004487,26484661,,https://openalex.org/W2097923768,10,62,gold,https://doi.org/10.1371/journal.pcbi.1004487,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004487&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-23,vol11_issue10,Reinforcement Learning of Linking and Tracing Contours in Recurrent Neural Networks,Tobias Brosch; Heiko Neumann; Pieter R. Roelfsema,10.1371/journal.pcbi.1004489,26496502,,https://openalex.org/W2138332780,39,155,gold,https://doi.org/10.1371/journal.pcbi.1004489,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004489&type=printable | https://pure.amsterdamumc.nl/ws/files/173158037/Reinforcement-learning-of-linking-and-tracing-contours-in-recurrent-neural-networks.pdf,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-20,vol11_issue10,Perm-seq: Mapping Protein-DNA Interactions in Segmental Duplication and Highly Repetitive Regions of Genomes with Prior-Enhanced Read Mapping,Xin Zeng; Bo Li; Rene Welch; Constanza Rojo; Ye Zheng; Colin N. Dewey; Sündüz Keleş,10.1371/journal.pcbi.1004491,26484757,,https://openalex.org/W2149736721,15,45,gold,https://doi.org/10.1371/journal.pcbi.1004491,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004491&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-27,vol11_issue10,Broad CTL Response in Early HIV Infection Drives Multiple Concurrent CTL Escapes,Sivan Leviyang; Vitaly V. Ganusov,10.1371/journal.pcbi.1004492,26506433,,https://openalex.org/W1864390991,22,59,gold,https://doi.org/10.1371/journal.pcbi.1004492,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004492&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-27,vol11_issue10,Predicting the Effect of Mutations on Protein-Protein Binding Interactions through Structure-Based Interface Profiles,Jeffrey Brender; Yang Zhang,10.1371/journal.pcbi.1004494,26506533,,https://openalex.org/W1823111029,147,67,gold,https://doi.org/10.1371/journal.pcbi.1004494,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004494&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-09,vol11_issue10,Connectivity Homology Enables Inter-Species Network Models of Synthetic Lethality,Alexandra Jacunski; Scott J. Dixon; Nicholas P. Tatonetti,10.1371/journal.pcbi.1004506,26451775,,https://openalex.org/W2165492471,36,61,gold,https://doi.org/10.1371/journal.pcbi.1004506,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004506&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-27,vol11_issue10,Exposing Hidden Alternative Backbone Conformations in X-ray Crystallography Using qFit,D.A. Keedy; James S. Fraser; Henry van den Bedem,10.1371/journal.pcbi.1004507,26506617,,https://openalex.org/W1877414581,113,52,gold,https://doi.org/10.1371/journal.pcbi.1004507,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004507&type=printable | https://www.osti.gov/servlets/purl/1240106,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-30,vol11_issue10,Deconstructing Interocular Suppression: Attention and Divisive Normalization,Hsin-Hung Li; Marisa Carrasco; David J. Heeger,10.1371/journal.pcbi.1004510,26517321,,https://openalex.org/W2122528098,25,89,gold,https://doi.org/10.1371/journal.pcbi.1004510,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004510&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-29,vol11_issue10,"Combining Search, Social Media, and Traditional Data Sources to Improve Influenza Surveillance",Mauricio Santillana; André T. Nguyen; Mark Dredze; Michael J. Paul; Elaine O. Nsoesie; John S. Brownstein,10.1371/journal.pcbi.1004513,26513245,,https://openalex.org/W2148330046,447,47,gold,https://doi.org/10.1371/journal.pcbi.1004513,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004513&type=printable | https://arxiv.org/pdf/1508.06941,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-01,vol11_issue10,Implications of Heterogeneous Biting Exposure and Animal Hosts on Trypanosomiasis brucei gambiense Transmission and Control,Chris Stone; Nakul Chitnis,10.1371/journal.pcbi.1004514,26426854,,https://openalex.org/W2218422944,60,63,gold,https://doi.org/10.1371/journal.pcbi.1004514,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004514&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-20,vol11_issue10,At the Edge of Chaos: How Cerebellar Granular Layer Network Dynamics Can Provide the Basis for Temporal Filters,Christian Rössert; Paul Dean; John Porrill,10.1371/journal.pcbi.1004515,26484859,,https://openalex.org/W1760258693,52,99,gold,https://doi.org/10.1371/journal.pcbi.1004515,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004515&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-27,vol11_issue10,Multi-scale Visualization of Molecular Architecture Using Real-Time Ambient Occlusion in Sculptor,Manuel Wahle; Willy Wriggers,10.1371/journal.pcbi.1004516,26505203,,https://openalex.org/W2138511932,12,39,gold,https://doi.org/10.1371/journal.pcbi.1004516,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004516&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-06,vol11_issue10,A Generative Statistical Algorithm for Automatic Detection of Complex Postures,Stanislav Nagy; Marc Goessling; Yali Amit; David Biron,10.1371/journal.pcbi.1004517,26439258,,https://openalex.org/W2211008697,36,50,gold,https://doi.org/10.1371/journal.pcbi.1004517,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004517&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-20,vol11_issue10,A Pan-Cancer Catalogue of Cancer Driver Protein Interaction Interfaces,Eduard Porta‐Pardo; Luz García‐Alonso; Thomas Hrabe; Joaquı́n Dopazo; Adam Godzik,10.1371/journal.pcbi.1004518,26485003,,https://openalex.org/W2950945059,149,83,gold,https://doi.org/10.1371/journal.pcbi.1004518,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004518&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-30,vol11_issue10,Doubly Bayesian Analysis of Confidence in Perceptual Decision-Making,Laurence Aitchison; Dan Bang; Bahador Bahrami; Peter E. Latham,10.1371/journal.pcbi.1004519,26517475,,https://openalex.org/W1923426392,163,48,gold,https://doi.org/10.1371/journal.pcbi.1004519,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004519&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-20,vol11_issue10,Established Microbial Colonies Can Survive Type VI Secretion Assault,David Bruce Borenstein; Peter David Ringel; Marek Basler; Ned S. Wingreen,10.1371/journal.pcbi.1004520,26485125,,https://openalex.org/W2160209354,79,71,gold,https://doi.org/10.1371/journal.pcbi.1004520,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004520&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-14,vol11_issue10,The Mass-Longevity Triangle: Pareto Optimality and the Geometry of Life-History Trait Space,Pablo Székely; Yael Korem; Uri Moran; Avi Mayo; Uri Alon,10.1371/journal.pcbi.1004524,26465336,,https://openalex.org/W2252303743,52,72,gold,https://doi.org/10.1371/journal.pcbi.1004524,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004524&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-22,vol11_issue10,Ten Simple Rules for Creating a Good Data Management Plan,William K. Michener,10.1371/journal.pcbi.1004525,26492633,,https://openalex.org/W2123892517,250,6,gold,https://doi.org/10.1371/journal.pcbi.1004525,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004525&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-09,vol11_issue10,Modelling Odor Decoding in the Antennal Lobe by Combining Sequential Firing Rate Models with Bayesian Inference,Darío Cuevas Rivera; Sebastian Bitzer; Stefan J. Kiebel,10.1371/journal.pcbi.1004528,26451888,,https://openalex.org/W2190002939,5,61,gold,https://doi.org/10.1371/journal.pcbi.1004528,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004528&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-06,vol11_issue10,Analyzing and Quantifying the Gain-of-Function Enhancement of IP3 Receptor Gating by Familial Alzheimer’s Disease-Causing Mutants in Presenilins,Don‐On Daniel Mak; King‐Ho Cheung; Patrick Toglia; J. Kevin Foskett; Ghanim Ullah,10.1371/journal.pcbi.1004529,26439382,,https://openalex.org/W2266629359,36,46,gold,https://doi.org/10.1371/journal.pcbi.1004529,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004529&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue10,journal_issue,2015,2015-10-12,vol11_issue10,Feed-Forward versus Feedback Inhibition in a Basic Olfactory Circuit,Tiffany Kee; Pavel Šanda; Nitin Gupta; Mark Stopfer; Maxim Bazhenov,10.1371/journal.pcbi.1004531,26458212,,https://openalex.org/W2130171498,46,71,gold,https://doi.org/10.1371/journal.pcbi.1004531,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004531&type=printable,yes,source_specific
